case,n,replicate,method,tangent_mse,oracle_excess,covariance_relative_frobenius
isotropic,64,80,oracle,1.0,0.0,0.0
isotropic,64,81,projection,1.0,0.0,0.0
isotropic,64,81,empirical,1.1106425688549033,0.1106425688549033,0.6354907530008805
isotropic,64,81,oas,1.0,0.0,0.022431677417303456
isotropic,64,81,spiked_known_floor,1.0,7.344642613915937e-31,1.8100036773629626e-15
isotropic,64,81,oracle,1.0,0.0,0.0
isotropic,64,82,projection,1.0,0.0,0.0
isotropic,64,82,empirical,1.0926403844892825,0.09264038448928243,0.5930687915824334
isotropic,64,82,oas,1.0,0.0,0.003102840940107932
isotropic,64,82,spiked_known_floor,1.0,7.311094520314708e-31,1.5538009981384925e-15
isotropic,64,82,oracle,1.0,0.0,0.0
isotropic,64,83,projection,1.0,0.0,0.0
isotropic,64,83,empirical,1.097925124838692,0.09792512483869215,0.5943800920824688
isotropic,64,83,oas,1.0,0.0,0.010282118033639875
isotropic,64,83,spiked_known_floor,1.0,4.384510633168523e-31,1.4058535045737663e-15
isotropic,64,83,oracle,1.0,0.0,0.0
isotropic,64,84,projection,1.0,0.0,0.0
isotropic,64,84,empirical,1.0975604423074325,0.0975604423074326,0.6361159033613017
isotropic,64,84,oas,1.0,0.0,0.028613613844246544
isotropic,64,84,spiked_known_floor,1.0,4.2739596389368e-31,1.2863320629286208e-15
isotropic,64,84,oracle,1.0,0.0,0.0
isotropic,64,85,projection,1.0,0.0,0.0
isotropic,64,85,empirical,1.1196054266795181,0.11960542667951805,0.6334935836816867
isotropic,64,85,oas,1.0,0.0,0.029701806088339614
isotropic,64,85,spiked_known_floor,1.0,4.073179954486081e-31,1.3697420469819382e-15
isotropic,64,85,oracle,1.0,0.0,0.0
isotropic,64,86,projection,1.0,0.0,0.0
isotropic,64,86,empirical,1.0859137324483048,0.08591373244830476,0.6160510973036045
isotropic,64,86,oas,1.0,0.0,0.03233784787782246
isotropic,64,86,spiked_known_floor,1.0,3.7735938020476217e-31,1.2893587754077442e-15
isotropic,64,86,oracle,1.0,0.0,0.0
isotropic,64,87,projection,1.0,0.0,0.0
isotropic,64,87,empirical,1.113388546030198,0.11338854603019792,0.6434554470547346
isotropic,64,87,oas,1.0005839412649908,0.0005839412649907782,0.05536110949768257
isotropic,64,87,spiked_known_floor,1.0,4.38187271998209e-31,1.46748849633906e-15
isotropic,64,87,oracle,1.0,0.0,0.0
isotropic,64,88,projection,1.0,0.0,0.0
isotropic,64,88,empirical,1.1006989132307516,0.10069891323075165,0.6116422829458817
isotropic,64,88,oas,1.0,0.0,0.012505612148185019
isotropic,64,88,spiked_known_floor,1.0,3.7259428717702886e-31,1.3191749035413487e-15
isotropic,64,88,oracle,1.0,0.0,0.0
isotropic,64,89,projection,1.0,0.0,0.0
isotropic,64,89,empirical,1.1005708686917421,0.10057086869174209,0.6700557432403207
isotropic,64,89,oas,1.0012039600612928,0.0012039600612927341,0.07323200606654799
isotropic,64,89,spiked_known_floor,1.0,3.6209307471674436e-31,1.2778466291756947e-15
isotropic,64,89,oracle,1.0,0.0,0.0
isotropic,64,90,projection,1.0,0.0,0.0
isotropic,64,90,empirical,1.0942757195539348,0.09427571955393464,0.5912880935353668
isotropic,64,90,oas,1.0,0.0,0.02617472017628142
isotropic,64,90,spiked_known_floor,1.0,5.423233345653077e-31,1.6124033295809471e-15
isotropic,64,90,oracle,1.0,0.0,0.0
isotropic,64,91,projection,1.0,0.0,0.0
isotropic,64,91,empirical,1.1336495449810284,0.13364954498102843,0.5852476186746557
isotropic,64,91,oas,1.0,0.0,0.030270936024175858
isotropic,64,91,spiked_known_floor,1.0,5.3614711662521226e-31,1.5849468526021338e-15
isotropic,64,91,oracle,1.0,0.0,0.0
isotropic,64,92,projection,1.0,0.0,0.0
isotropic,64,92,empirical,1.083548008387428,0.083548008387428,0.6300985813433084
isotropic,64,92,oas,1.0,0.0,0.0388842008382111
isotropic,64,92,spiked_known_floor,1.0,2.967540767636704e-31,1.152749902789155e-15
isotropic,64,92,oracle,1.0,0.0,0.0
isotropic,64,93,projection,1.0,0.0,0.0
isotropic,64,93,empirical,1.0818522906498944,0.08185229064989447,0.5623437197589706
isotropic,64,93,oas,1.0,0.0,0.03854503381685925
isotropic,64,93,spiked_known_floor,1.0,3.5436025070063785e-31,1.2482262813995553e-15
isotropic,64,93,oracle,1.0,0.0,0.0
isotropic,64,94,projection,1.0,0.0,0.0
isotropic,64,94,empirical,1.1162458317855297,0.11624583178552987,0.5794723162712677
isotropic,64,94,oas,1.0,0.0,0.04675416947568767
isotropic,64,94,spiked_known_floor,1.0,2.8476174922787413e-31,1.3367913927666487e-15
isotropic,64,94,oracle,1.0,0.0,0.0
isotropic,64,95,projection,1.0,0.0,0.0
isotropic,64,95,empirical,1.0766940884145753,0.07669408841457528,0.5401838085525137
isotropic,64,95,oas,1.0,0.0,0.05309580824256699
isotropic,64,95,spiked_known_floor,1.0,2.9635605007049143e-31,1.386867375884099e-15
isotropic,64,95,oracle,1.0,0.0,0.0
isotropic,64,96,projection,1.0,0.0,0.0
isotropic,64,96,empirical,1.1101869103651656,0.11018691036516555,0.6775829150442187
isotropic,64,96,oas,1.0013168183922654,0.0013168183922653474,0.077571052480983
isotropic,64,96,spiked_known_floor,1.0024064793841463,0.0024064793841462842,0.11027387534432827
isotropic,64,96,oracle,1.0,0.0,0.0
isotropic,64,97,projection,1.0,0.0,0.0
isotropic,64,97,empirical,1.11693418586448,0.11693418586447983,0.6857424609723562
isotropic,64,97,oas,1.0013503966571022,0.0013503966571022583,0.08600521098791764
isotropic,64,97,spiked_known_floor,1.0007944587243829,0.000794458724383044,0.08748050593755204
isotropic,64,97,oracle,1.0,0.0,0.0
isotropic,64,98,projection,1.0,0.0,0.0
isotropic,64,98,empirical,1.0950222133995746,0.09502221339957442,0.6317014356525684
isotropic,64,98,oas,1.0,0.0,0.026445144368919985
isotropic,64,98,spiked_known_floor,1.0,2.4014950052469376e-31,1.294817158790923e-15
isotropic,64,98,oracle,1.0,0.0,0.0
isotropic,64,99,projection,1.0,0.0,0.0
isotropic,64,99,empirical,1.0841203118917313,0.0841203118917313,0.5815758866891984
isotropic,64,99,oas,1.0,0.0,0.05785604977899895
isotropic,64,99,spiked_known_floor,1.0,3.980183900408353e-31,1.3627760965083543e-15
isotropic,64,99,oracle,1.0,0.0,0.0
isotropic,64,100,projection,1.0,0.0,0.0
isotropic,64,100,empirical,1.1113481213690364,0.11134812136903653,0.6706663834824116
isotropic,64,100,oas,1.0000137422500404,1.3742250040393821e-05,0.062304285674488286
isotropic,64,100,spiked_known_floor,1.0007788540996738,0.0007788540996737305,0.06911094110249663
isotropic,64,100,oracle,1.0,0.0,0.0
isotropic,64,101,projection,1.0,0.0,0.0
isotropic,64,101,empirical,1.0949371680110382,0.09493716801103824,0.5751866750179242
isotropic,64,101,oas,1.0,0.0,0.012518733537688844
isotropic,64,101,spiked_known_floor,1.0,3.702928241606389e-31,1.159685530583169e-15
isotropic,64,101,oracle,1.0,0.0,0.0
isotropic,64,102,projection,1.0,0.0,0.0
isotropic,64,102,empirical,1.104936283572103,0.104936283572103,0.5738838645309894
isotropic,64,102,oas,1.0,0.0,0.06222369290122444
isotropic,64,102,spiked_known_floor,1.0,4.791473373433191e-31,1.4169013120908429e-15
isotropic,64,102,oracle,1.0,0.0,0.0
isotropic,64,103,projection,1.0,0.0,0.0
isotropic,64,103,empirical,1.0869550563239532,0.08695505632395317,0.6425352408588869
isotropic,64,103,oas,1.0,0.0,0.04463947952090863
isotropic,64,103,spiked_known_floor,1.0,2.715328228247096e-31,1.1702135588517225e-15
isotropic,64,103,oracle,1.0,0.0,0.0
isotropic,64,104,projection,1.0,0.0,0.0
isotropic,64,104,empirical,1.0824669021065045,0.0824669021065046,0.5760740594511451
isotropic,64,104,oas,1.0,0.0,0.06447102075564182
isotropic,64,104,spiked_known_floor,1.0,5.062774707214615e-31,1.3724624221289545e-15
isotropic,64,104,oracle,1.0,0.0,0.0
isotropic,64,105,projection,1.0,0.0,0.0
isotropic,64,105,empirical,1.1351288188683333,0.13512881886833325,0.6635547565192049
isotropic,64,105,oas,1.001251724790476,0.0012517247904759944,0.07307636584081005
isotropic,64,105,spiked_known_floor,1.0,3.0618856605065942e-31,1.2520949567641633e-15
isotropic,64,105,oracle,1.0,0.0,0.0
isotropic,64,106,projection,1.0,0.0,0.0
isotropic,64,106,empirical,1.1027107092348578,0.10271070923485777,0.6541133393953233
isotropic,64,106,oas,1.0002802392390544,0.0002802392390545354,0.03935190887251075
isotropic,64,106,spiked_known_floor,1.0,4.118448973098105e-31,1.2984548155356884e-15
isotropic,64,106,oracle,1.0,0.0,0.0
isotropic,64,107,projection,1.0,0.0,0.0
isotropic,64,107,empirical,1.1059844743215228,0.10598447432152285,0.6199281067917598
isotropic,64,107,oas,1.0,0.0,0.002832301893094025
isotropic,64,107,spiked_known_floor,1.0,6.875896320180236e-31,1.6731699423726624e-15
isotropic,64,107,oracle,1.0,0.0,0.0
isotropic,64,108,projection,1.0,0.0,0.0
isotropic,64,108,empirical,1.0998332596750833,0.09983325967508337,0.6134702328499739
isotropic,64,108,oas,1.0,0.0,0.009585345844025372
isotropic,64,108,spiked_known_floor,1.0,5.100316616982548e-31,1.3787366195731054e-15
isotropic,64,108,oracle,1.0,0.0,0.0
isotropic,64,109,projection,1.0,0.0,0.0
isotropic,64,109,empirical,1.1099182323789583,0.1099182323789584,0.7456584330908612
isotropic,64,109,oas,1.001519903111871,0.001519903111871038,0.1387148435068899
isotropic,64,109,spiked_known_floor,1.0036736018333,0.0036736018332999354,0.14289594388467966
isotropic,64,109,oracle,1.0,0.0,0.0
isotropic,64,110,projection,1.0,0.0,0.0
isotropic,64,110,empirical,1.071703914442326,0.07170391444232599,0.6359642697067265
isotropic,64,110,oas,1.0000260792285873,2.6079228587264655e-05,0.014239349099200122
isotropic,64,110,spiked_known_floor,1.0000544077776496,5.440777764974494e-05,0.024773734545545573
isotropic,64,110,oracle,1.0,0.0,0.0
isotropic,64,111,projection,1.0,0.0,0.0
isotropic,64,111,empirical,1.0920176552232,0.09201765522320003,0.6341162080688361
isotropic,64,111,oas,1.0006835204838032,0.000683520483803165,0.0579865522117978
isotropic,64,111,spiked_known_floor,1.0,4.131083040403072e-31,1.3814941846422097e-15
isotropic,64,111,oracle,1.0,0.0,0.0
isotropic,64,112,projection,1.0,0.0,0.0
isotropic,64,112,empirical,1.078803174902668,0.07880317490266792,0.5816619767358098
isotropic,64,112,oas,1.0,0.0,0.060018513525773705
isotropic,64,112,spiked_known_floor,1.0,5.1950355142091655e-31,1.3645117552798494e-15
isotropic,64,112,oracle,1.0,0.0,0.0
isotropic,64,113,projection,1.0,0.0,0.0
isotropic,64,113,empirical,1.0823862225760796,0.08238622257607958,0.5658965203295723
isotropic,64,113,oas,1.0,0.0,0.035423323630080716
isotropic,64,113,spiked_known_floor,1.0,4.4571528951780905e-31,1.396289346741225e-15
isotropic,64,113,oracle,1.0,0.0,0.0
isotropic,64,114,projection,1.0,0.0,0.0
isotropic,64,114,empirical,1.085690212861696,0.08569021286169598,0.605825673234056
isotropic,64,114,oas,1.0,0.0,0.022348331497322297
isotropic,64,114,spiked_known_floor,1.0,4.198167431332475e-31,1.399173785761798e-15
isotropic,64,114,oracle,1.0,0.0,0.0
isotropic,64,115,projection,1.0,0.0,0.0
isotropic,64,115,empirical,1.1184354049692893,0.11843540496928935,0.5831795696105422
isotropic,64,115,oas,1.0,0.0,0.028781346373286443
isotropic,64,115,spiked_known_floor,1.0,4.7944709564216225e-31,1.4664126051213724e-15
isotropic,64,115,oracle,1.0,0.0,0.0
isotropic,64,116,projection,1.0,0.0,0.0
isotropic,64,116,empirical,1.0836023086448359,0.08360230864483592,0.5606633966650618
isotropic,64,116,oas,1.0,0.0,0.0407699661807911
isotropic,64,116,spiked_known_floor,1.0,4.701461240952255e-31,1.4565729408245801e-15
isotropic,64,116,oracle,1.0,0.0,0.0
isotropic,64,117,projection,1.0,0.0,0.0
isotropic,64,117,empirical,1.1024079892349006,0.10240798923490074,0.601411750521654
isotropic,64,117,oas,1.0000001780905892,1.7809058924603448e-07,0.04064405301200781
isotropic,64,117,spiked_known_floor,1.0,5.577768156369535e-31,1.6661997708139954e-15
isotropic,64,117,oracle,1.0,0.0,0.0
isotropic,64,118,projection,1.0,0.0,0.0
isotropic,64,118,empirical,1.0906580076878705,0.09065800768787063,0.5910338281439582
isotropic,64,118,oas,1.0,0.0,0.00956528805204715
isotropic,64,118,spiked_known_floor,1.0,3.351079726773012e-31,1.199226686695793e-15
isotropic,64,118,oracle,1.0,0.0,0.0
isotropic,64,119,projection,1.0,0.0,0.0
isotropic,64,119,empirical,1.1166672346717652,0.11666723467176518,0.6841360455493698
isotropic,64,119,oas,1.000588548152968,0.0005885481529680515,0.07231735292384406
isotropic,64,119,spiked_known_floor,1.000900164405685,0.0009001644056850217,0.10258027013076579
isotropic,64,119,oracle,1.0,0.0,0.0
isotropic,64,120,projection,1.0,0.0,0.0
isotropic,64,120,empirical,1.1007763075351702,0.10077630753517015,0.6044956264672583
isotropic,64,120,oas,1.0,0.0,0.004204080272983468
isotropic,64,120,spiked_known_floor,1.0,4.185517749170165e-31,1.1768045290908351e-15
isotropic,64,120,oracle,1.0,0.0,0.0
isotropic,64,121,projection,1.0,0.0,0.0
isotropic,64,121,empirical,1.1306740827193036,0.13067408271930375,0.6431059657094098
isotropic,64,121,oas,1.0001795640599986,0.00017956405999848955,0.02967971131428935
isotropic,64,121,spiked_known_floor,1.0,3.365361434789397e-31,1.3047163221665048e-15
isotropic,64,121,oracle,1.0,0.0,0.0
isotropic,64,122,projection,1.0,0.0,0.0
isotropic,64,122,empirical,1.0901337283010126,0.09013372830101257,0.6001422169361307
isotropic,64,122,oas,1.0,0.0,0.014612775453552884
isotropic,64,122,spiked_known_floor,1.0,3.8775050471376665e-31,1.2869642589293802e-15
isotropic,64,122,oracle,1.0,0.0,0.0
isotropic,64,123,projection,1.0,0.0,0.0
isotropic,64,123,empirical,1.1020103915689328,0.1020103915689326,0.6378189238459561
isotropic,64,123,oas,1.0,0.0,0.025952019271283655
isotropic,64,123,spiked_known_floor,1.0,3.6654487270117413e-31,1.2162134460130773e-15
isotropic,64,123,oracle,1.0,0.0,0.0
isotropic,64,124,projection,1.0,0.0,0.0
isotropic,64,124,empirical,1.111975598013022,0.11197559801302177,0.6322410408067946
isotropic,64,124,oas,1.000573188357313,0.0005731883573129994,0.0521111800045763
isotropic,64,124,spiked_known_floor,1.0,5.238954853176069e-31,1.4722115609807231e-15
isotropic,64,124,oracle,1.0,0.0,0.0
isotropic,64,125,projection,1.0,0.0,0.0
isotropic,64,125,empirical,1.1178763691260885,0.11787636912608845,0.6378714326577775
isotropic,64,125,oas,1.0,0.0,0.02217120432218689
isotropic,64,125,spiked_known_floor,1.0015446443785716,0.0015446443785714838,0.09074093991841849
isotropic,64,125,oracle,1.0,0.0,0.0
isotropic,64,126,projection,1.0,0.0,0.0
isotropic,64,126,empirical,1.108386554434353,0.10838655443435304,0.5769929784872666
isotropic,64,126,oas,1.0,0.0,0.037171373227285365
isotropic,64,126,spiked_known_floor,1.0,3.8694808351036975e-31,1.2512821004516334e-15
isotropic,64,126,oracle,1.0,0.0,0.0
isotropic,64,127,projection,1.0,0.0,0.0
isotropic,64,127,empirical,1.0865950964878692,0.08659509648786921,0.6695395317668924
isotropic,64,127,oas,1.0000997306080321,9.973060803215167e-05,0.055111511739579
isotropic,64,127,spiked_known_floor,1.0046917105880058,0.004691710588005698,0.16269095138832587
isotropic,64,127,oracle,1.0,0.0,0.0
isotropic,64,128,projection,1.0,0.0,0.0
isotropic,64,128,empirical,1.1201541652383828,0.12015416523838282,0.6270316630773954
isotropic,64,128,oas,1.0000545838988695,5.458389886947086e-05,0.017168477322417545
isotropic,64,128,spiked_known_floor,1.0,4.140378089380666e-31,1.4545279081731395e-15
isotropic,64,128,oracle,1.0,0.0,0.0
isotropic,64,129,projection,1.0,0.0,0.0
isotropic,64,129,empirical,1.1147881375719433,0.11478813757194335,0.6296622256726431
isotropic,64,129,oas,1.0,0.0,0.016401962567636378
isotropic,64,129,spiked_known_floor,1.0,3.6649079579733344e-31,1.3272029970184858e-15
isotropic,64,129,oracle,1.0,0.0,0.0
isotropic,64,130,projection,1.0,0.0,0.0
isotropic,64,130,empirical,1.1113543709034959,0.11135437090349604,0.6930922567589308
isotropic,64,130,oas,1.0017437664545337,0.00174376645453354,0.09480220529429946
isotropic,64,130,spiked_known_floor,1.0001218731698465,0.00012187316984644,0.04059316502406711
isotropic,64,130,oracle,1.0,0.0,0.0
isotropic,64,131,projection,1.0,0.0,0.0
isotropic,64,131,empirical,1.1078282134124007,0.10782821341240063,0.5785710158523936
isotropic,64,131,oas,1.0,0.0,0.006640027342965538
isotropic,64,131,spiked_known_floor,1.0,5.891506365322101e-31,1.5657785287394516e-15
isotropic,64,131,oracle,1.0,0.0,0.0
isotropic,64,132,projection,1.0,0.0,0.0
isotropic,64,132,empirical,1.099006047539632,0.09900604753963202,0.6101188808789362
isotropic,64,132,oas,1.0005468004266054,0.0005468004266053153,0.07698209954784416
isotropic,64,132,spiked_known_floor,1.0,5.891770709683888e-31,1.5479812303990277e-15
isotropic,64,132,oracle,1.0,0.0,0.0
isotropic,64,133,projection,1.0,0.0,0.0
isotropic,64,133,empirical,1.0924012883573502,0.0924012883573501,0.6029373003912839
isotropic,64,133,oas,1.0,0.0,0.004240867057400345
isotropic,64,133,spiked_known_floor,1.0,4.556225507867175e-31,1.403881317166849e-15
isotropic,64,133,oracle,1.0,0.0,0.0
isotropic,64,134,projection,1.0,0.0,0.0
isotropic,64,134,empirical,1.1001750237842183,0.10017502378421819,0.627417166043069
isotropic,64,134,oas,1.0,0.0,0.011343975540169415
isotropic,64,134,spiked_known_floor,1.0,4.645977509383326e-31,1.4872174498259708e-15
isotropic,64,134,oracle,1.0,0.0,0.0
isotropic,64,135,projection,1.0,0.0,0.0
isotropic,64,135,empirical,1.0972496708270283,0.0972496708270284,0.6374143425172286
isotropic,64,135,oas,1.0001696286277348,0.0001696286277348885,0.029552935015306484
isotropic,64,135,spiked_known_floor,1.0,4.175789882398895e-31,1.4415158572963977e-15
isotropic,64,135,oracle,1.0,0.0,0.0
isotropic,64,136,projection,1.0,0.0,0.0
isotropic,64,136,empirical,1.110038777918314,0.11003877791831411,0.6560407886912017
isotropic,64,136,oas,1.0004165095138535,0.00041650951385335745,0.042656004220661084
isotropic,64,136,spiked_known_floor,1.0030754985456183,0.0030754985456182852,0.12135576735152862
isotropic,64,136,oracle,1.0,0.0,0.0
isotropic,64,137,projection,1.0,0.0,0.0
isotropic,64,137,empirical,1.1134659448510478,0.11346594485104768,0.6211987385112603
isotropic,64,137,oas,1.0,0.0,0.02804885693713999
isotropic,64,137,spiked_known_floor,1.0,4.991856721770989e-31,1.4527982713988839e-15
isotropic,64,137,oracle,1.0,0.0,0.0
isotropic,64,138,projection,1.0,0.0,0.0
isotropic,64,138,empirical,1.0780544996851922,0.07805449968519221,0.6676062693767085
isotropic,64,138,oas,1.0001226441571178,0.00012264415711779397,0.05209497207424048
isotropic,64,138,spiked_known_floor,1.0,2.775248944952244e-31,1.133657316491469e-15
isotropic,64,138,oracle,1.0,0.0,0.0
isotropic,64,139,projection,1.0,0.0,0.0
isotropic,64,139,empirical,1.100662714570377,0.1006627145703768,0.6290241925165966
isotropic,64,139,oas,1.000320227569184,0.00032022756918401586,0.04585076262511081
isotropic,64,139,spiked_known_floor,1.0001546204449796,0.0001546204449795555,0.02713599098717136
isotropic,64,139,oracle,1.0,0.0,0.0
isotropic,64,140,projection,1.0,0.0,0.0
isotropic,64,140,empirical,1.0855683479306464,0.08556834793064645,0.5940354562059138
isotropic,64,140,oas,1.0,0.0,0.023858580788465037
isotropic,64,140,spiked_known_floor,1.0,4.179629308472913e-31,1.335237067207773e-15
isotropic,64,140,oracle,1.0,0.0,0.0
isotropic,64,141,projection,1.0,0.0,0.0
isotropic,64,141,empirical,1.122179108826736,0.12217910882673608,0.6387513929303634
isotropic,64,141,oas,1.0006667992514995,0.0006667992514994773,0.0570385626023019
isotropic,64,141,spiked_known_floor,1.0,7.445959283528256e-31,1.7048920863916558e-15
isotropic,64,141,oracle,1.0,0.0,0.0
isotropic,64,142,projection,1.0,0.0,0.0
isotropic,64,142,empirical,1.091200340488865,0.09120034048886505,0.6336244582639476
isotropic,64,142,oas,1.0,0.0,0.02483577783216684
isotropic,64,142,spiked_known_floor,1.0004223583230807,0.0004223583230806911,0.06265384720907742
isotropic,64,142,oracle,1.0,0.0,0.0
isotropic,64,143,projection,1.0,0.0,0.0
isotropic,64,143,empirical,1.139133526629668,0.13913352662966785,0.6371771696467434
isotropic,64,143,oas,1.000305489285955,0.00030548928595509455,0.03859705887190031
isotropic,64,143,spiked_known_floor,1.0,3.921245874597616e-31,1.287486988133151e-15
isotropic,64,143,oracle,1.0,0.0,0.0
isotropic,64,144,projection,1.0,0.0,0.0
isotropic,64,144,empirical,1.1106887977072124,0.11068879770721243,0.5783769261758323
isotropic,64,144,oas,1.0,0.0,0.04008761516006965
isotropic,64,144,spiked_known_floor,1.0,3.467141116502665e-31,1.3285649303099006e-15
isotropic,64,144,oracle,1.0,0.0,0.0
isotropic,64,145,projection,1.0,0.0,0.0
isotropic,64,145,empirical,1.1459182359244218,0.14591823592442177,0.6774031630008396
isotropic,64,145,oas,1.0001502971146052,0.00015029711460519776,0.0644618292265734
isotropic,64,145,spiked_known_floor,1.0011844793301414,0.0011844793301414784,0.07053301882502361
isotropic,64,145,oracle,1.0,0.0,0.0
isotropic,64,146,projection,1.0,0.0,0.0
isotropic,64,146,empirical,1.1012080232781156,0.10120802327811568,0.6076387850675719
isotropic,64,146,oas,1.0,0.0,0.01960185714091145
isotropic,64,146,spiked_known_floor,1.0,3.425935709475377e-31,1.3065235376421785e-15
isotropic,64,146,oracle,1.0,0.0,0.0
isotropic,64,147,projection,1.0,0.0,0.0
isotropic,64,147,empirical,1.1136906104319835,0.1136906104319836,0.6043771241914833
isotropic,64,147,oas,1.0004069425035391,0.00040694250353910953,0.07838160988701211
isotropic,64,147,spiked_known_floor,1.0,3.0100713766275846e-31,1.1697782787066164e-15
isotropic,64,147,oracle,1.0,0.0,0.0
isotropic,64,148,projection,1.0,0.0,0.0
isotropic,64,148,empirical,1.077763580233147,0.07776358023314707,0.661484630620543
isotropic,64,148,oas,1.0,0.0,0.06939864871606027
isotropic,64,148,spiked_known_floor,1.0,4.865265265768206e-31,1.5211935265387924e-15
isotropic,64,148,oracle,1.0,0.0,0.0
isotropic,64,149,projection,1.0,0.0,0.0
isotropic,64,149,empirical,1.0910522047884372,0.09105220478843726,0.6141151860176047
isotropic,64,149,oas,1.0,0.0,0.004115164634055923
isotropic,64,149,spiked_known_floor,1.0,3.4609935811995693e-31,1.161374601059686e-15
isotropic,64,149,oracle,1.0,0.0,0.0
isotropic,64,150,projection,1.0,0.0,0.0
isotropic,64,150,empirical,1.121971248113159,0.1219712481131589,0.645395795120099
isotropic,64,150,oas,1.0000139280553693,1.392805536916044e-05,0.026607219697891163
isotropic,64,150,spiked_known_floor,1.0005118018017727,0.0005118018017727551,0.07511490341077695
isotropic,64,150,oracle,1.0,0.0,0.0
isotropic,64,151,projection,1.0,0.0,0.0
isotropic,64,151,empirical,1.0898432329731649,0.08984323297316486,0.5674885449618197
isotropic,64,151,oas,1.0,0.0,0.04025572669128242
isotropic,64,151,spiked_known_floor,1.0,4.415840693664824e-31,1.3741295086674356e-15
isotropic,64,151,oracle,1.0,0.0,0.0
isotropic,64,152,projection,1.0,0.0,0.0
isotropic,64,152,empirical,1.1123733095187547,0.11237330951875478,0.592060135892867
isotropic,64,152,oas,1.0,0.0,0.035379717480624635
isotropic,64,152,spiked_known_floor,1.0,3.888603329611244e-31,1.4133552254681907e-15
isotropic,64,152,oracle,1.0,0.0,0.0
isotropic,64,153,projection,1.0,0.0,0.0
isotropic,64,153,empirical,1.0899818149747833,0.08998181497478322,0.6107142766911314
isotropic,64,153,oas,1.0,0.0,0.007436620202747713
isotropic,64,153,spiked_known_floor,1.0,3.3795282142726334e-31,1.2634748723670494e-15
isotropic,64,153,oracle,1.0,0.0,0.0
isotropic,64,154,projection,1.0,0.0,0.0
isotropic,64,154,empirical,1.1167607214647335,0.11676072146473329,0.6082914762694259
isotropic,64,154,oas,1.0,0.0,0.01744706828054377
isotropic,64,154,spiked_known_floor,1.0,4.895358673792585e-31,1.4413716080005481e-15
isotropic,64,154,oracle,1.0,0.0,0.0
isotropic,64,155,projection,1.0,0.0,0.0
isotropic,64,155,empirical,1.0833080186993902,0.08330801869939031,0.6207790031455744
isotropic,64,155,oas,1.0,0.0,0.0030972418471824086
isotropic,64,155,spiked_known_floor,1.0,4.101764714997919e-31,1.3987196929895716e-15
isotropic,64,155,oracle,1.0,0.0,0.0
isotropic,64,156,projection,1.0,0.0,0.0
isotropic,64,156,empirical,1.0953598817109562,0.09535988171095634,0.5466228499625806
isotropic,64,156,oas,1.0,0.0,0.06351419939321656
isotropic,64,156,spiked_known_floor,1.0,4.356111361962878e-31,1.4174835850095723e-15
isotropic,64,156,oracle,1.0,0.0,0.0
isotropic,64,157,projection,1.0,0.0,0.0
isotropic,64,157,empirical,1.125122062939291,0.125122062939291,0.6046749070765615
isotropic,64,157,oas,1.0,0.0,0.007921487607449151
isotropic,64,157,spiked_known_floor,1.0,4.203188710556594e-31,1.50160251034015e-15
isotropic,64,157,oracle,1.0,0.0,0.0
isotropic,64,158,projection,1.0,0.0,0.0
isotropic,64,158,empirical,1.1182713760487824,0.11827137604878248,0.5812164639572137
isotropic,64,158,oas,1.0,0.0,0.027638518817731942
isotropic,64,158,spiked_known_floor,1.0,4.1273906716448085e-31,1.4076006610993015e-15
isotropic,64,158,oracle,1.0,0.0,0.0
isotropic,64,159,projection,1.0,0.0,0.0
isotropic,64,159,empirical,1.1160665445432663,0.1160665445432661,0.6339956944235775
isotropic,64,159,oas,1.0,0.0,0.034719229639346594
isotropic,64,159,spiked_known_floor,1.0,4.505030310457596e-31,1.3951085822786194e-15
isotropic,64,159,oracle,1.0,0.0,0.0
isotropic,64,160,projection,1.0,0.0,0.0
isotropic,64,160,empirical,1.0975191556831854,0.09751915568318542,0.5842286761879723
isotropic,64,160,oas,1.0,0.0,0.06566018788555372
isotropic,64,160,spiked_known_floor,1.0,5.054325541902489e-31,1.4324017335556484e-15
isotropic,64,160,oracle,1.0,0.0,0.0
isotropic,64,161,projection,1.0,0.0,0.0
isotropic,64,161,empirical,1.1011715825636588,0.10117158256365873,0.6667748260379444
isotropic,64,161,oas,1.0001652947176611,0.00016529471766111865,0.050187416119106563
isotropic,64,161,spiked_known_floor,1.0001691480265589,0.0001691480265588507,0.033861272239662836
isotropic,64,161,oracle,1.0,0.0,0.0
isotropic,64,162,projection,1.0,0.0,0.0
isotropic,64,162,empirical,1.1081047073504904,0.10810470735049044,0.6119638206890281
isotropic,64,162,oas,1.0,0.0,0.004067437972498756
isotropic,64,162,spiked_known_floor,1.0,3.331897873419936e-31,1.325038819437785e-15
isotropic,64,162,oracle,1.0,0.0,0.0
isotropic,64,163,projection,1.0,0.0,0.0
isotropic,64,163,empirical,1.0821659791140645,0.08216597911406454,0.6051342987181363
isotropic,64,163,oas,1.0,0.0,0.021277396865640452
isotropic,64,163,spiked_known_floor,1.0,3.6750115575510407e-31,1.264757390279241e-15
isotropic,64,163,oracle,1.0,0.0,0.0
isotropic,64,164,projection,1.0,0.0,0.0
isotropic,64,164,empirical,1.1095079792863778,0.10950797928637773,0.6313417437261789
isotropic,64,164,oas,1.0005697535423785,0.0005697535423786236,0.0625964853920587
